term,frequency,density,occurrence
nope,13,5.197920831667333e-05,0.0065
specified,13,5.197920831667333e-05,0.0065
cross,14,5.597760895641743e-05,0.0065
sed,20,7.996801279488205e-05,0.0065
implementations,15,5.9976009596161535e-05,0.0065
tips,17,6.797281087564974e-05,0.0065
conventional,15,5.9976009596161535e-05,0.0065
httpusclickyahoocomjsnnayleaamvfiaagsolbtm,13,5.197920831667333e-05,0.0065
cards,18,7.197121151539384e-05,0.0065
imo,16,6.397441023590564e-05,0.0065
candidates,22,8.796481407437025e-05,0.0065
lucas,13,5.197920831667333e-05,0.0065
capacity,14,5.597760895641743e-05,0.0065
happening,14,5.597760895641743e-05,0.0065
promiscuity,29,0.00011595361855257897,0.0065
router,20,7.996801279488205e-05,0.0065
promised,16,6.397441023590564e-05,0.0065
managing,13,5.197920831667333e-05,0.0065
difficulty,16,6.397441023590564e-05,0.0065
reads,14,5.597760895641743e-05,0.0065
concluded,14,5.597760895641743e-05,0.0065
reasonably,13,5.197920831667333e-05,0.0065
grow,15,5.9976009596161535e-05,0.0065
animal,29,0.00011595361855257897,0.0065
hole,17,6.797281087564974e-05,0.0065
combination,13,5.197920831667333e-05,0.0065
permanent,17,6.797281087564974e-05,0.0065
lawsuits,18,7.197121151539384e-05,0.0065
follows,14,5.597760895641743e-05,0.0065
shouting,25,9.996001599360256e-05,0.0065
scope,29,0.00011595361855257897,0.0065
showed,15,5.9976009596161535e-05,0.0065
plugins,18,7.197121151539384e-05,0.0065
closely,15,5.9976009596161535e-05,0.0065
helping,14,5.597760895641743e-05,0.0065
matt,15,5.9976009596161535e-05,0.0065
considerably,14,5.597760895641743e-05,0.0065
le,17,6.797281087564974e-05,0.0065
jesse,13,5.197920831667333e-05,0.0065
leadership,25,9.996001599360256e-05,0.0065
kb,28,0.00011195521791283487,0.0065
launched,13,5.197920831667333e-05,0.0065
coast,20,7.996801279488205e-05,0.0065
forwarding,13,5.197920831667333e-05,0.0065
baxter,14,5.597760895641743e-05,0.0065
confirm,13,5.197920831667333e-05,0.0065
api,16,6.397441023590564e-05,0.0065
ends,15,5.9976009596161535e-05,0.0065
organizations,30,0.00011995201919232307,0.0065
bear,13,5.197920831667333e-05,0.0065
reliable,17,6.797281087564974e-05,0.0065
weblog,17,6.797281087564974e-05,0.0065
perspective,13,5.197920831667333e-05,0.0065
annual,19,7.596961215513794e-05,0.0065
cutting,16,6.397441023590564e-05,0.0065
khare,14,5.597760895641743e-05,0.0065
coding,14,5.597760895641743e-05,0.0065
beliefs,13,5.197920831667333e-05,0.0065
theft,16,6.397441023590564e-05,0.0065
docs,16,6.397441023590564e-05,0.0065
maintenance,14,5.597760895641743e-05,0.0065
families,19,7.596961215513794e-05,0.0065
item,17,6.797281087564974e-05,0.0065
stations,20,7.996801279488205e-05,0.0065
alsakernel,25,9.996001599360256e-05,0.0065
legitimate,18,7.197121151539384e-05,0.0065
gap,13,5.197920831667333e-05,0.0065
uh,13,5.197920831667333e-05,0.0065
classic,14,5.597760895641743e-05,0.0065
floor,23,9.196321471411435e-05,0.0065
flow,17,6.797281087564974e-05,0.0065
offspring,13,5.197920831667333e-05,0.0065
preferred,15,5.9976009596161535e-05,0.0065
razorcheck,20,7.996801279488205e-05,0.0065
meetings,29,0.00011595361855257897,0.0065
unblessed,16,6.397441023590564e-05,0.0065
replaced,16,6.397441023590564e-05,0.0065
learning,14,5.597760895641743e-05,0.0065
emerging,32,0.00012794882047181128,0.0065
percentage,20,7.996801279488205e-05,0.0065
vendors,19,7.596961215513794e-05,0.0065
differently,16,6.397441023590564e-05,0.0065
messenger,17,6.797281087564974e-05,0.0065
integrated,28,0.00011195521791283487,0.0065
investigation,21,8.396641343462615e-05,0.0065
greatly,13,5.197920831667333e-05,0.0065
mails,14,5.597760895641743e-05,0.0065
offered,14,5.597760895641743e-05,0.0065
typing,16,6.397441023590564e-05,0.0065
mechanism,20,7.996801279488205e-05,0.0065
structure,22,8.796481407437025e-05,0.006
surface,22,8.796481407437025e-05,0.006
super,13,5.197920831667333e-05,0.006
stdin,15,5.9976009596161535e-05,0.006
forth,13,5.197920831667333e-05,0.006
firewall,26,0.00010395841663334666,0.006
scenario,14,5.597760895641743e-05,0.006
rich,37,0.0001479408236705318,0.006
suns,16,6.397441023590564e-05,0.006
sum,19,7.596961215513794e-05,0.006
returning,12,4.798080767692923e-05,0.006
stole,12,4.798080767692923e-05,0.006
reveal,14,5.597760895641743e-05,0.006
flist,18,7.197121151539384e-05,0.006
revenue,13,5.197920831667333e-05,0.006
stats,17,6.797281087564974e-05,0.006
cycle,15,5.9976009596161535e-05,0.006
democracy,39,0.00015593762495002,0.006
delay,15,5.9976009596161535e-05,0.006
cracking,13,5.197920831667333e-05,0.006
corporations,14,5.597760895641743e-05,0.006
ruled,12,4.798080767692923e-05,0.006
font,224,0.0008956417433026789,0.006
frank,12,4.798080767692923e-05,0.006
curious,12,4.798080767692923e-05,0.006
fields,29,0.00011595361855257897,0.006
fps,16,6.397441023590564e-05,0.006
film,29,0.00011595361855257897,0.006
frankly,14,5.597760895641743e-05,0.006
functionality,13,5.197920831667333e-05,0.006
gcc,20,7.996801279488205e-05,0.006
fill,12,4.798080767692923e-05,0.006
rise,17,6.797281087564974e-05,0.006
dcc,19,7.596961215513794e-05,0.006
friendly,15,5.9976009596161535e-05,0.006
suburban,13,5.197920831667333e-05,0.006
cron,12,4.798080767692923e-05,0.006
subscription,29,0.00011595361855257897,0.006
fox,15,5.9976009596161535e-05,0.006
structures,16,6.397441023590564e-05,0.006
cultural,12,4.798080767692923e-05,0.006
sake,16,6.397441023590564e-05,0.006
aa,24,9.596161535385846e-05,0.006
stands,14,5.597760895641743e-05,0.006
planned,12,4.798080767692923e-05,0.006
introduced,14,5.597760895641743e-05,0.006
introduction,16,6.397441023590564e-05,0.006
invented,13,5.197920831667333e-05,0.006
israel,19,7.596961215513794e-05,0.006
swap,20,7.996801279488205e-05,0.006
jack,36,0.00014394242303078768,0.006
politicians,15,5.9976009596161535e-05,0.006
soul,14,5.597760895641743e-05,0.006
serial,28,0.00011195521791283487,0.006
platforms,15,5.9976009596161535e-05,0.006
bet,13,5.197920831667333e-05,0.006
distribute,15,5.9976009596161535e-05,0.006
sooner,13,5.197920831667333e-05,0.006
session,12,4.798080767692923e-05,0.006
begun,15,5.9976009596161535e-05,0.006
killing,14,5.597760895641743e-05,0.006
essential,16,6.397441023590564e-05,0.006
beating,13,5.197920831667333e-05,0.006
phil,16,6.397441023590564e-05,0.006
someones,15,5.9976009596161535e-05,0.006
lance,18,7.197121151539384e-05,0.006
solving,13,5.197920831667333e-05,0.006
precisely,14,5.597760895641743e-05,0.006
bound,13,5.197920831667333e-05,0.006
leads,12,4.798080767692923e-05,0.006
huh,12,4.798080767692923e-05,0.006
expert,13,5.197920831667333e-05,0.006
httpwwwhotmailcom,12,4.798080767692923e-05,0.006
channel,14,5.597760895641743e-05,0.006
chairman,37,0.0001479408236705318,0.006
expense,12,4.798080767692923e-05,0.006
purchase,13,5.197920831667333e-05,0.006
ceo,15,5.9976009596161535e-05,0.006
tonight,13,5.197920831667333e-05,0.006
tons,12,4.798080767692923e-05,0.006
publication,14,5.597760895641743e-05,0.006
toward,27,0.00010795681727309076,0.006
boxes,15,5.9976009596161535e-05,0.006
cars,13,5.197920831667333e-05,0.006
capability,20,7.996801279488205e-05,0.006
discussing,14,5.597760895641743e-05,0.006
productive,22,8.796481407437025e-05,0.006
excellent,15,5.9976009596161535e-05,0.006
proc,21,8.396641343462615e-05,0.006
probability,15,5.9976009596161535e-05,0.006
senders,14,5.597760895641743e-05,0.006
institute,16,6.397441023590564e-05,0.006
everyones,12,4.798080767692923e-05,0.006
larry,14,5.597760895641743e-05,0.006
perfect,13,5.197920831667333e-05,0.006
circumstances,17,6.797281087564974e-05,0.006
afford,18,7.197121151539384e-05,0.006
alternate,14,5.597760895641743e-05,0.006
sides,18,7.197121151539384e-05,0.006
winter,17,6.797281087564974e-05,0.006
embedded,17,6.797281087564974e-05,0.006
offices,13,5.197920831667333e-05,0.006
algorithm,16,6.397441023590564e-05,0.006
occasional,12,4.798080767692923e-05,0.006
aim,14,5.597760895641743e-05,0.006
aids,18,7.197121151539384e-05,0.006
similarly,14,5.597760895641743e-05,0.006
mirror,18,7.197121151539384e-05,0.006
whitelist,22,8.796481407437025e-05,0.006
november,12,4.798080767692923e-05,0.006
easiest,12,4.798080767692923e-05,0.006
ya,14,5.597760895641743e-05,0.006
mta,14,5.597760895641743e-05,0.006
accepted,12,4.798080767692923e-05,0.006
acceptable,13,5.197920831667333e-05,0.006
murder,24,9.596161535385846e-05,0.006
neale,19,7.596961215513794e-05,0.006
nd,13,5.197920831667333e-05,0.006
nbsp,100,0.00039984006397441024,0.006
amounts,12,4.798080767692923e-05,0.006
master,15,5.9976009596161535e-05,0.006
legs,14,5.597760895641743e-05,0.006
palestinians,24,9.596161535385846e-05,0.006
peace,56,0.00022391043582566973,0.006
leverage,12,4.798080767692923e-05,0.006
attempting,12,4.798080767692923e-05,0.006
violent,13,5.197920831667333e-05,0.006
association,18,7.197121151539384e-05,0.006
assets,26,0.00010395841663334666,0.006
logical,13,5.197920831667333e-05,0.006
login,13,5.197920831667333e-05,0.006
london,21,8.396641343462615e-05,0.006
sharing,15,5.9976009596161535e-05,0.006
vulnerable,22,8.796481407437025e-05,0.006
angry,14,5.597760895641743e-05,0.006
lucky,17,6.797281087564974e-05,0.006
lynn,12,4.798080767692923e-05,0.006
arguments,13,5.197920831667333e-05,0.006
argue,16,6.397441023590564e-05,0.006
magazine,12,4.798080767692923e-05,0.006
mailbox,14,5.597760895641743e-05,0.006
ouch,25,9.996001599360256e-05,0.006
apologies,12,4.798080767692923e-05,0.006
mans,14,5.597760895641743e-05,0.006
optimization,20,7.996801279488205e-05,0.006
chose,13,5.197920831667333e-05,0.006
blow,12,4.798080767692923e-05,0.006
cited,14,5.597760895641743e-05,0.006
confirmed,14,5.597760895641743e-05,0.006
collected,18,7.197121151539384e-05,0.006
colin,17,6.797281087564974e-05,0.006
recipe,18,7.197121151539384e-05,0.006
that,28,0.00011195521791283487,0.006
eye,12,4.798080767692923e-05,0.006
sec,14,5.597760895641743e-05,0.006
scratch,12,4.798080767692923e-05,0.006
reader,15,5.9976009596161535e-05,0.006
them,12,4.798080767692923e-05,0.006
rebuilding,13,5.197920831667333e-05,0.006
desired,12,4.798080767692923e-05,0.006
reboot,18,7.197121151539384e-05,0.006
holding,12,4.798080767692923e-05,0.006
club,14,5.597760895641743e-05,0.006
confident,14,5.597760895641743e-05,0.006
familiar,13,5.197920831667333e-05,0.006
color,35,0.00013994402239104358,0.006
hide,14,5.597760895641743e-05,0.006
condition,13,5.197920831667333e-05,0.006
conclusion,13,5.197920831667333e-05,0.006
heritage,12,4.798080767692923e-05,0.006
recorded,15,5.9976009596161535e-05,0.006
reject,19,7.596961215513794e-05,0.006
regularly,13,5.197920831667333e-05,0.006
hardly,14,5.597760895641743e-05,0.006
temperature,65,0.00025989604158336665,0.006
harri,13,5.197920831667333e-05,0.006
spots,13,5.197920831667333e-05,0.006
television,25,9.996001599360256e-05,0.006
spread,20,7.996801279488205e-05,0.006
companys,24,9.596161535385846e-05,0.006
clothes,12,4.798080767692923e-05,0.006
healthy,13,5.197920831667333e-05,0.006
controls,16,6.397441023590564e-05,0.006
hot,14,5.597760895641743e-05,0.006
contributions,22,8.796481407437025e-05,0.006
extended,14,5.597760895641743e-05,0.006
ratio,12,4.798080767692923e-05,0.006
researchers,15,5.9976009596161535e-05,0.006
girls,17,6.797281087564974e-05,0.006
cleanly,12,4.798080767692923e-05,0.006
stolen,12,4.798080767692923e-05,0.0055
concentrations,31,0.00012395041983206717,0.0055
hammie,13,5.197920831667333e-05,0.0055
shock,11,4.3982407037185126e-05,0.0055
engineers,21,8.396641343462615e-05,0.0055
hallgrimsson,11,4.3982407037185126e-05,0.0055
square,21,8.396641343462615e-05,0.0055
murcko,11,4.3982407037185126e-05,0.0055
smith,12,4.798080767692923e-05,0.0055
warned,11,4.3982407037185126e-05,0.0055
engaged,13,5.197920831667333e-05,0.0055
mission,16,6.397441023590564e-05,0.0055
satalk,12,4.798080767692923e-05,0.0055
lovers,18,7.197121151539384e-05,0.0055
otoh,11,4.3982407037185126e-05,0.0055
ot,15,5.9976009596161535e-05,0.0055
watched,13,5.197920831667333e-05,0.0055
shoot,15,5.9976009596161535e-05,0.0055
shop,12,4.798080767692923e-05,0.0055
orleans,11,4.3982407037185126e-05,0.0055
accounting,19,7.596961215513794e-05,0.0055
hacking,11,4.3982407037185126e-05,0.0055
aol,18,7.197121151539384e-05,0.0055
maps,15,5.9976009596161535e-05,0.0055
walking,12,4.798080767692923e-05,0.0055
artist,11,4.3982407037185126e-05,0.0055
regulatory,19,7.596961215513794e-05,0.0055
edinburgh,11,4.3982407037185126e-05,0.0055
counting,12,4.798080767692923e-05,0.0055
referring,11,4.3982407037185126e-05,0.0055
eriksson,12,4.798080767692923e-05,0.0055
liberty,32,0.00012794882047181128,0.0055
australia,18,7.197121151539384e-05,0.0055
lie,13,5.197920831667333e-05,0.0055
audience,18,7.197121151539384e-05,0.0055
likes,14,5.597760895641743e-05,0.0055
attended,12,4.798080767692923e-05,0.0055
nasty,13,5.197920831667333e-05,0.0055
ville,11,4.3982407037185126e-05,0.0055
complained,13,5.197920831667333e-05,0.0055
neil,14,5.597760895641743e-05,0.0055
partitions,22,8.796481407437025e-05,0.0055
daughter,15,5.9976009596161535e-05,0.0055
vision,12,4.798080767692923e-05,0.0055
visiting,11,4.3982407037185126e-05,0.0055
regime,16,6.397441023590564e-05,0.0055
failing,11,4.3982407037185126e-05,0.0055
papers,22,8.796481407437025e-05,0.0055
stoddard,11,4.3982407037185126e-05,0.0055
yup,11,4.3982407037185126e-05,0.0055
satellite,30,0.00011995201919232307,0.0055
lol,12,4.798080767692923e-05,0.0055
dev,12,4.798080767692923e-05,0.0055
aspects,14,5.597760895641743e-05,0.0055
fake,21,8.396641343462615e-05,0.0055
loose,13,5.197920831667333e-05,0.0055
fits,12,4.798080767692923e-05,0.0055
married,17,6.797281087564974e-05,0.0055
encrypted,12,4.798080767692923e-05,0.0055
tactics,11,4.3982407037185126e-05,0.0055
safety,19,7.596961215513794e-05,0.0055
dunno,12,4.798080767692923e-05,0.0055
officer,13,5.197920831667333e-05,0.0055
defaults,19,7.596961215513794e-05,0.0055
advice,17,6.797281087564974e-05,0.0055
mess,13,5.197920831667333e-05,0.0055
stage,16,6.397441023590564e-05,0.0055
slashdot,13,5.197920831667333e-05,0.0055
odds,13,5.197920831667333e-05,0.0055
sizes,12,4.798080767692923e-05,0.0055
wood,20,7.996801279488205e-05,0.0055
occasionally,16,6.397441023590564e-05,0.0055
replied,12,4.798080767692923e-05,0.0055
containing,11,4.3982407037185126e-05,0.0055
ads,14,5.597760895641743e-05,0.0055
millennium,15,5.9976009596161535e-05,0.0055
mimeversion,13,5.197920831667333e-05,0.0055
skeptical,11,4.3982407037185126e-05,0.0055
element,11,4.3982407037185126e-05,0.0055
numerous,11,4.3982407037185126e-05,0.0055
minimize,12,4.798080767692923e-05,0.0055
minor,11,4.3982407037185126e-05,0.0055
africa,35,0.00013994402239104358,0.0055
scientific,22,8.796481407437025e-05,0.0055
continent,20,7.996801279488205e-05,0.0055
continuing,13,5.197920831667333e-05,0.0055
wtf,11,4.3982407037185126e-05,0.0055
aerikssonfastmailfm,12,4.798080767692923e-05,0.0055
merge,11,4.3982407037185126e-05,0.0055
offline,11,4.3982407037185126e-05,0.0055
stores,11,4.3982407037185126e-05,0.0055
oops,11,4.3982407037185126e-05,0.0055
reputation,15,5.9976009596161535e-05,0.0055
movie,27,0.00010795681727309076,0.0055
anonymous,17,6.797281087564974e-05,0.0055
stopped,11,4.3982407037185126e-05,0.0055
situations,11,4.3982407037185126e-05,0.0055
republic,13,5.197920831667333e-05,0.0055
confidential,12,4.798080767692923e-05,0.0055
nonsense,11,4.3982407037185126e-05,0.0055
matthiasrpmforgenet,11,4.3982407037185126e-05,0.0055
openssh,24,9.596161535385846e-05,0.0055
opening,18,7.197121151539384e-05,0.0055
analog,17,6.797281087564974e-05,0.0055
shut,15,5.9976009596161535e-05,0.0055
scary,11,4.3982407037185126e-05,0.0055
xmailer,13,5.197920831667333e-05,0.0055
db,19,7.596961215513794e-05,0.0055
widespread,12,4.798080767692923e-05,0.0055
meaningful,11,4.3982407037185126e-05,0.0055
strength,34,0.00013594562175129948,0.0055
meanwhile,12,4.798080767692923e-05,0.0055
dude,32,0.00012794882047181128,0.0055
si,17,6.797281087564974e-05,0.0055
emerged,12,4.798080767692923e-05,0.0055
oil,19,7.596961215513794e-05,0.0055
guardian,14,5.597760895641743e-05,0.0055
tape,13,5.197920831667333e-05,0.0055
mohr,11,4.3982407037185126e-05,0.0055
mentioning,11,4.3982407037185126e-05,0.0055
americas,43,0.0001719312275089964,0.0055
comparison,11,4.3982407037185126e-05,0.0055
legally,11,4.3982407037185126e-05,0.0055
industrial,17,6.797281087564974e-05,0.0055
profit,13,5.197920831667333e-05,0.0055
execute,13,5.197920831667333e-05,0.0055
discussed,16,6.397441023590564e-05,0.0055
cambridge,21,8.396641343462615e-05,0.0055
impression,11,4.3982407037185126e-05,0.0055
suggesting,13,5.197920831667333e-05,0.0055
holds,17,6.797281087564974e-05,0.0055
indian,24,9.596161535385846e-05,0.0055
indicate,11,4.3982407037185126e-05,0.0055
suffering,18,7.197121151539384e-05,0.0055
suffered,11,4.3982407037185126e-05,0.0055
indicating,11,4.3982407037185126e-05,0.0055
indicators,11,4.3982407037185126e-05,0.0055
bulk,12,4.798080767692923e-05,0.0055
promises,11,4.3982407037185126e-05,0.0055
printing,12,4.798080767692923e-05,0.0055
suddenly,12,4.798080767692923e-05,0.0055
lawyer,14,5.597760895641743e-05,0.0055
exact,12,4.798080767692923e-05,0.0055
prices,24,9.596161535385846e-05,0.0055
innovation,21,8.396641343462615e-05,0.0055
tweaking,12,4.798080767692923e-05,0.0055
presume,11,4.3982407037185126e-05,0.0055
cto,18,7.197121151539384e-05,0.0055
int,41,0.0001639344262295082,0.0055
typically,15,5.9976009596161535e-05,0.0055
preserve,15,5.9976009596161535e-05,0.0055
theater,11,4.3982407037185126e-05,0.0055
ilug,17,6.797281087564974e-05,0.0055
spare,11,4.3982407037185126e-05,0.0055
ui,15,5.9976009596161535e-05,0.0055
hotel,21,8.396641343462615e-05,0.0055
chip,12,4.798080767692923e-05,0.0055
specify,13,5.197920831667333e-05,0.0055
childhood,11,4.3982407037185126e-05,0.0055
fetchmail,17,6.797281087564974e-05,0.0055
httpusclickyahoocomptybbnxieaamghaagsolbtm,11,4.3982407037185126e-05,0.0055
quinlan,11,4.3982407037185126e-05,0.0055
specification,12,4.798080767692923e-05,0.0055
channels,13,5.197920831667333e-05,0.0055
threads,14,5.597760895641743e-05,0.0055
experienced,11,4.3982407037185126e-05,0.0055
challenge,38,0.0001519392243102759,0.0055
purposes,12,4.798080767692923e-05,0.0055
classes,12,4.798080767692923e-05,0.0055
disable,14,5.597760895641743e-05,0.0055
carrying,11,4.3982407037185126e-05,0.0055
centre,11,4.3982407037185126e-05,0.0055
clever,13,5.197920831667333e-05,0.0055
reached,11,4.3982407037185126e-05,0.0055
disabled,11,4.3982407037185126e-05,0.0055
proxy,18,7.197121151539384e-05,0.0055
topic,11,4.3982407037185126e-05,0.0055
rewrite,11,4.3982407037185126e-05,0.0055
province,15,5.9976009596161535e-05,0.0055
ice,37,0.0001479408236705318,0.0055
prostitute,11,4.3982407037185126e-05,0.0055
ideal,11,4.3982407037185126e-05,0.0055
identity,14,5.597760895641743e-05,0.0055
clock,16,6.397441023590564e-05,0.0055
breaks,11,4.3982407037185126e-05,0.0055
bugzilla,13,5.197920831667333e-05,0.0055
urls,13,5.197920831667333e-05,0.0055
bizarre,11,4.3982407037185126e-05,0.0055
biased,11,4.3982407037185126e-05,0.0055
justify,12,4.798080767692923e-05,0.0055
tens,11,4.3982407037185126e-05,0.0055
plain,11,4.3982407037185126e-05,0.0055
comfortable,13,5.197920831667333e-05,0.0055
kernelsource,23,9.196321471411435e-05,0.0055
females,26,0.00010395841663334666,0.0055
devore,11,4.3982407037185126e-05,0.0055
founded,24,9.596161535385846e-05,0.0055
begins,13,5.197920831667333e-05,0.0055
commands,19,7.596961215513794e-05,0.0055
beautiful,19,7.596961215513794e-05,0.0055
degrees,22,8.796481407437025e-05,0.0055
documented,12,4.798080767692923e-05,0.0055
physically,12,4.798080767692923e-05,0.0055
bbc,21,8.396641343462615e-05,0.0055
phrase,17,6.797281087564974e-05,0.0055
photo,17,6.797281087564974e-05,0.0055
kragen,19,7.596961215513794e-05,0.0055
label,14,5.597760895641743e-05,0.0055
scrutiny,11,4.3982407037185126e-05,0.0055
valuable,14,5.597760895641743e-05,0.0055
communicate,13,5.197920831667333e-05,0.0055
lately,11,4.3982407037185126e-05,0.0055
laughing,11,4.3982407037185126e-05,0.0055
solved,13,5.197920831667333e-05,0.0055
permit,19,7.596961215513794e-05,0.0055
permissions,15,5.9976009596161535e-05,0.0055
badly,13,5.197920831667333e-05,0.0055
sorting,12,4.798080767692923e-05,0.0055
tuning,11,4.3982407037185126e-05,0.0055
facing,13,5.197920831667333e-05,0.0055
union,27,0.00010795681727309076,0.0055
invoke,16,6.397441023590564e-05,0.0055
involve,11,4.3982407037185126e-05,0.0055
involves,12,4.798080767692923e-05,0.0055
distro,12,4.798080767692923e-05,0.0055
roles,11,4.3982407037185126e-05,0.0055
positions,18,7.197121151539384e-05,0.0055
substantially,12,4.798080767692923e-05,0.0055
bodies,11,4.3982407037185126e-05,0.0055
investors,22,8.796481407437025e-05,0.0055
spoke,16,6.397441023590564e-05,0.0055
cur,15,5.9976009596161535e-05,0.0055
sea,12,4.798080767692923e-05,0.0055
revealed,15,5.9976009596161535e-05,0.0055
poll,17,6.797281087564974e-05,0.0055
dinter,10,3.9984006397441024e-05,0.005
scam,15,5.9976009596161535e-05,0.005
exploited,13,5.197920831667333e-05,0.005
effectiveness,13,5.197920831667333e-05,0.005
sciences,13,5.197920831667333e-05,0.005
secretary,25,9.996001599360256e-05,0.005
education,34,0.00013594562175129948,0.005
educated,10,3.9984006397441024e-05,0.005
scanning,10,3.9984006397441024e-05,0.005
southern,11,4.3982407037185126e-05,0.005
sitaker,12,4.798080767692923e-05,0.005
slowly,11,4.3982407037185126e-05,0.005
disrupting,11,4.3982407037185126e-05,0.005
station,13,5.197920831667333e-05,0.005
spirit,12,4.798080767692923e-05,0.005
feelings,10,3.9984006397441024e-05,0.005
fed,11,4.3982407037185126e-05,0.005
editorial,12,4.798080767692923e-05,0.005
detected,12,4.798080767692923e-05,0.005
edited,10,3.9984006397441024e-05,0.005
era,16,6.397441023590564e-05,0.005
distributions,11,4.3982407037185126e-05,0.005
degree,19,7.596961215513794e-05,0.005
downloading,10,3.9984006397441024e-05,0.005
district,12,4.798080767692923e-05,0.005
exclusive,10,3.9984006397441024e-05,0.005
discussions,12,4.798080767692923e-05,0.005
finance,12,4.798080767692923e-05,0.005
eval,70,0.00027988804478208716,0.005
se,13,5.197920831667333e-05,0.005
delivers,15,5.9976009596161535e-05,0.005
eliminate,10,3.9984006397441024e-05,0.005
desktops,16,6.397441023590564e-05,0.005
smp,15,5.9976009596161535e-05,0.005
executing,11,4.3982407037185126e-05,0.005
spamassassintalkexamplesourceforgenet,13,5.197920831667333e-05,0.005
span,26,0.00010395841663334666,0.005
spaces,10,3.9984006397441024e-05,0.005
eager,10,3.9984006397441024e-05,0.005
star,12,4.798080767692923e-05,0.005
el,35,0.00013994402239104358,0.005
enterprises,35,0.00013994402239104358,0.005
faith,13,5.197920831667333e-05,0.005
sick,10,3.9984006397441024e-05,0.005
expand,22,8.796481407437025e-05,0.005
defense,59,0.00023590563774490204,0.005
delta,16,6.397441023590564e-05,0.005
devnull,11,4.3982407037185126e-05,0.005
detailed,12,4.798080767692923e-05,0.005
simpler,11,4.3982407037185126e-05,0.005
shooting,11,4.3982407037185126e-05,0.005
definately,11,4.3982407037185126e-05,0.005
editors,11,4.3982407037185126e-05,0.005
in,15,5.9976009596161535e-05,0.005
victims,18,7.197121151539384e-05,0.005
regions,24,9.596161535385846e-05,0.005
lived,12,4.798080767692923e-05,0.005
harm,18,7.197121151539384e-05,0.005
assured,11,4.3982407037185126e-05,0.005
lirc,12,4.798080767692923e-05,0.005
virginia,11,4.3982407037185126e-05,0.005
limits,19,7.596961215513794e-05,0.005
communication,14,5.597760895641743e-05,0.005
viewing,15,5.9976009596161535e-05,0.005
committed,24,9.596161535385846e-05,0.005
hed,11,4.3982407037185126e-05,0.005
viewed,10,3.9984006397441024e-05,0.005
commerce,22,8.796481407437025e-05,0.005
aumix,10,3.9984006397441024e-05,0.005
authorities,10,3.9984006397441024e-05,0.005
contribution,10,3.9984006397441024e-05,0.005
pattern,12,4.798080767692923e-05,0.005
legit,12,4.798080767692923e-05,0.005
performed,10,3.9984006397441024e-05,0.005
vary,10,3.9984006397441024e-05,0.005
laugh,10,3.9984006397441024e-05,0.005
balls,10,3.9984006397441024e-05,0.005
collaboration,34,0.00013594562175129948,0.005
hints,10,3.9984006397441024e-05,0.005
historic,14,5.597760895641743e-05,0.005
lame,14,5.597760895641743e-05,0.005
holidays,12,4.798080767692923e-05,0.005
clpy,11,4.3982407037185126e-05,0.005
holy,11,4.3982407037185126e-05,0.005
closest,12,4.798080767692923e-05,0.005
logs,12,4.798080767692923e-05,0.005
aspect,10,3.9984006397441024e-05,0.005
handy,10,3.9984006397441024e-05,0.005
con,16,6.397441023590564e-05,0.005
marry,13,5.197920831667333e-05,0.005
marktalioscom,11,4.3982407037185126e-05,0.005
marginal,10,3.9984006397441024e-05,0.005
continued,11,4.3982407037185126e-05,0.005
reproduce,10,3.9984006397441024e-05,0.005
webmaster,10,3.9984006397441024e-05,0.005
organized,16,6.397441023590564e-05,0.005
goodbye,11,4.3982407037185126e-05,0.005
contained,10,3.9984006397441024e-05,0.005
weapons,72,0.00028788484606157537,0.005
malte,13,5.197920831667333e-05,0.005
applying,10,3.9984006397441024e-05,0.005
tagged,10,3.9984006397441024e-05,0.005
approaches,13,5.197920831667333e-05,0.005
grab,10,3.9984006397441024e-05,0.005
approximately,12,4.798080767692923e-05,0.005
consequence,13,5.197920831667333e-05,0.005
oversized,12,4.798080767692923e-05,0.005
argued,11,4.3982407037185126e-05,0.005
lynx,12,4.798080767692923e-05,0.005
connecting,13,5.197920831667333e-05,0.005
armed,18,7.197121151539384e-05,0.005
religions,11,4.3982407037185126e-05,0.005
arms,12,4.798080767692923e-05,0.005
army,19,7.596961215513794e-05,0.005
targets,16,6.397441023590564e-05,0.005
pair,11,4.3982407037185126e-05,0.005
taught,15,5.9976009596161535e-05,0.005
handled,12,4.798080767692923e-05,0.005
this,11,4.3982407037185126e-05,0.005
beach,12,4.798080767692923e-05,0.005
clearer,10,3.9984006397441024e-05,0.005
interact,14,5.597760895641743e-05,0.005
intense,10,3.9984006397441024e-05,0.005
hunt,14,5.597760895641743e-05,0.005
hurt,10,3.9984006397441024e-05,0.005
husband,17,6.797281087564974e-05,0.005
insurance,14,5.597760895641743e-05,0.005
protesting,13,5.197920831667333e-05,0.005
bringing,11,4.3982407037185126e-05,0.005
ibm,12,4.798080767692923e-05,0.005
protecting,14,5.597760895641743e-05,0.005
identified,10,3.9984006397441024e-05,0.005
broadcasting,10,3.9984006397441024e-05,0.005
trademark,12,4.798080767692923e-05,0.005
inspired,10,3.9984006397441024e-05,0.005
propose,12,4.798080767692923e-05,0.005
carriers,18,7.197121151539384e-05,0.005
promoting,11,4.3982407037185126e-05,0.005
promote,45,0.0001799280287884846,0.005
transactions,10,3.9984006397441024e-05,0.005
